,負債佔資產比率(%),長期資金佔固定資產比率(%),流動比率(%),速動比率(%),利息保障倍數(%),應收款項週轉率(次),應收款項收現日數,存貨週轉率(次),平均售貨日數,固定資產週轉率(次),總資產週轉率(次),資產報酬率(%),股東權益報酬率(%),營業利益佔實收資本比率(%),純益率(%),每股盈餘(元),現金流量比率(%),現金流量允當比率(%),現金再投資比率(%)
2017,25.93,239.00,383.24,334.13,16.95,2.49,146.58,4.98,73.29,1.41,0.52,3.97,5.02,20.07,7.11,1.50,71.40,150.98,5.62
2016,26.37,202.23,332.99,285.10,13.76,2.38,153.36,4.62,79.00,1.20,0.52,4.26,5.46,20.10,7.93,1.55,93.58,133.57,7.98
2015,28.87,188.89,320.82,271.98,16.48,2.65,137.73,4.73,77.16,1.08,0.51,5.95,8.05,32.35,11.13,2.31,68.28,112.54,5.65
2014,33.11,158.09,239.35,204.90,15.59,3.16,115.50,5.09,71.70,0.95,0.45,5.99,8.20,30.16,11.52,2.28,49.77,117.78,6.14
2013,30.46,160.43,315.54,264.94,11.64,2.93,124.57,4.27,85.48,0.78,0.41,4.97,7.07,22.07,10.73,1.78,105.42,132.07,9.42
2012,22.90,392.49,192.68,146.77,22.48,3.59,101.67,4.10,89.02,0.90,0.21,5.91,7.26,8.35,26.89,1.75,64.22,168.27,2.65
2011,20.89,347.13,186.65,134.81,20.21,3.93,92.87,4.63,78.83,0.86,0.23,6.67,8.87,9.27,28.42,2.07,108.81,114.23,5.15
2010,30.53,285.59,222.74,182.69,15.54,3.92,93.11,4.53,80.57,0.87,0.27,6.48,9.21,14.03,22.74,2.09,100.66,71.92,7.39
2009,30.60,230.69,176.26,129.16,8.20,2.91,125.42,2.27,160.79,0.59,0.22,4.93,7.07,9.02,20.78,1.60,78.44,51.67,8.92
2008,43.65,215.74,219.51,145.47,6.90,2.50,146.00,1.93,189.11,0.66,0.26,6.82,10.46,19.90,22.53,2.42,72.56,40.47,3.49
2007,41.06,170.06,140.75,99.90,18.88,3.25,112.30,2.74,133.21,0.81,0.37,14.73,23.97,40.03,33.32,5.52,51.16,36.64,6.09
2006,41.11,160.94,138.47,89.12,14.64,3.30,110.60,2.96,123.31,0.84,0.40,15.38,26.02,41.64,29.39,5.10,30.28,34.76,4.85
2005,48.62,163.94,124.84,94.76,20.23,2.51,145.41,3.89,93.83,1.00,0.44,13.90,24.63,28.24,25.70,3.86,15.48,27.46,4.15
2004,40.92,197.03,179.55,143.23,11.98,2.62,139.31,3.82,95.54,1.31,0.49,9.11,14.72,23.29,15.69,2.31,53.11,29.67,12.47
2003,44.21,231.28,166.21,127.17,4.07,2.21,165.15,3.13,116.61,1.40,0.43,5.61,6.99,8.97,8.61,1.00,25.62,0.19,8.00
2002,41.29,221.03,183.99,143.84,-0.38,2.68,136.19,3.07,118.89,1.65,0.52,-0.04,-5.94,6.70,-6.94,-0.84,39.75,0.03,13.79
