,負債佔資產比率(%),長期資金佔固定資產比率(%),流動比率(%),速動比率(%),利息保障倍數(%),應收款項週轉率(次),應收款項收現日數,存貨週轉率(次),平均售貨日數,固定資產週轉率(次),總資產週轉率(次),資產報酬率(%),股東權益報酬率(%),營業利益佔實收資本比率(%),純益率(%),每股盈餘(元),現金流量比率(%),現金流量允當比率(%),現金再投資比率(%)
2017-01-01,85.68,403814.53,306.76,263.76,1.87,96.81,3.77,0.0,0.0,503.13,0.1,2.55,8.61,11.51,12.29,0.95,329.89,338.04,111.18
2016-01-01,86.76,675892.93,144.98,130.55,1.6,106.84,3.41,0.0,0.0,596.2,0.08,2.29,6.84,8.88,10.22,0.74,29.93,310.89,19.66
2015-01-01,88.12,663278.79,166.37,159.24,3.03,237.31,1.53,0.0,0.0,709.81,0.1,5.98,39.68,33.6,40.22,7.19,63.49,374.41,85.84
2014-01-01,91.02,651588.01,521.35,491.66,1.28,131.42,2.77,0.0,0.0,461.75,0.08,3.01,12.52,2.52,14.33,0.55,201.9,391.55,45.93
2013-01-01,91.38,538387.14,531.02,489.55,1.28,100.3,3.63,0.0,0.0,402.91,0.07,2.59,7.93,2.57,9.11,0.21,245.7,348.15,53.84
2012-01-01,92.25,108.6,506.18,460.54,1.45,111.28,3.28,0.0,0.0,0.09,0.08,2.72,11.69,11.48,10.53,0.25,217.87,196.31,3.32
2011-01-01,93.22,105.47,196.18,177.11,1.36,177.82,2.05,0.0,0.0,0.08,0.08,3.47,22.08,11.45,17.94,0.59,86.3,33.14,3.24
2010-01-01,94.36,103.11,68.09,24.59,0.86,250.23,1.45,0.0,0.0,0.07,0.07,1.85,-5.0,8.61,-4.38,-0.48,82.8,0.0,1.58
2009-01-01,94.01,92.83,17.91,10.39,0.56,218.74,1.66,0.0,0.0,0.06,0.06,1.43,-17.62,5.28,-20.53,-1.03,11.31,0.0,0.98
2008-01-01,93.04,96.59,43.78,35.54,0.0,308.69,1.18,0.0,0.0,0.06,0.05,-1.74,-59.56,-5.92,-108.51,-4.58,0.0,0.0,0.0
2007-01-01,87.63,95.59,19.75,14.26,0.0,306.18,1.19,0.0,0.0,0.03,0.03,-3.45,-42.97,-14.19,-217.72,-6.1,0.0,0.0,0.0
2006-01-01,80.72,91.3,5.31,4.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,-2.98,0.0,-1.32,0.0,0.0,0.0
