,負債佔資產比率(%),長期資金佔固定資產比率(%),流動比率(%),速動比率(%),利息保障倍數(%),應收款項週轉率(次),應收款項收現日數,存貨週轉率(次),平均售貨日數,固定資產週轉率(次),總資產週轉率(次),資產報酬率(%),股東權益報酬率(%),營業利益佔實收資本比率(%),純益率(%),每股盈餘(元),現金流量比率(%),現金流量允當比率(%),現金再投資比率(%)
2017-01-01,34.52,742.28,262.72,261.19,0.0,37.55,9.72,0.0,0.0,7.24,0.66,13.71,20.52,114.97,20.69,9.6,55.47,146.99,4.55
2016-01-01,31.84,717.91,281.07,280.1,0.0,35.73,10.21,0.0,0.0,7.32,0.62,17.0,26.48,113.3,27.38,12.04,54.12,147.21,6.89
2015-01-01,39.62,804.26,230.73,229.77,0.0,11.02,33.12,0.0,0.0,8.37,0.62,14.59,23.9,106.03,23.47,9.99,57.21,148.83,21.36
2014-01-01,38.22,841.46,237.79,237.06,6169716.67,11.38,32.07,0.0,0.0,15.55,1.14,15.41,24.54,111.77,12.71,9.41,62.34,140.61,23.76
2013-01-01,36.03,755.11,248.15,247.57,232203.97,11.07,32.97,0.0,0.0,13.67,1.15,13.54,21.19,88.65,11.12,7.46,53.46,140.76,17.98
2012-01-01,28.47,621.24,271.23,269.94,0.0,20.04,18.21,0.0,0.0,5.43,0.63,10.75,14.59,52.49,17.71,5.05,64.05,135.72,7.15
2011-01-01,24.27,735.43,326.38,324.77,15597.0,19.97,18.27,0.0,0.0,6.17,0.64,14.17,18.66,79.35,21.94,6.71,83.97,139.29,0.11
2010-01-01,23.83,915.16,330.63,329.24,0.0,21.59,16.9,0.0,0.0,7.8,0.65,17.76,22.85,98.85,25.44,7.72,126.07,132.0,0.21
2009-01-01,20.0,863.0,348.0,347.0,0.0,15.23,23.96,0.0,0.0,6.36,0.59,13.0,16.0,63.0,22.0,5.08,108.0,120.0,11.0
2008-01-01,21.0,708.0,352.0,351.0,1122.0,13.56,26.91,0.0,0.0,6.87,0.76,18.0,23.0,94.0,23.0,7.06,143.0,144.0,16.0
2007-01-01,20.51,562.15,357.88,355.46,0.0,11.3,32.3,0.0,0.0,5.78,0.82,18.94,23.46,91.23,23.12,7.27,167.03,137.14,0.16
2006-01-01,18.0,482.0,418.0,414.0,0.0,10.04,36.35,0.0,0.0,4.52,0.77,27.0,35.0,93.0,30.0,9.22,132.0,153.18,5.01
2005-01-01,28.0,308.0,260.0,257.0,0.0,9.86,37.01,0.0,0.0,4.36,1.02,34.0,49.0,121.0,31.0,9.9,151.0,183.0,30.0
