,負債佔資產比率(%),長期資金佔固定資產比率(%),流動比率(%),速動比率(%),利息保障倍數(%),應收款項週轉率(次),應收款項收現日數,存貨週轉率(次),平均售貨日數,固定資產週轉率(次),總資產週轉率(次),資產報酬率(%),股東權益報酬率(%),營業利益佔實收資本比率(%),純益率(%),每股盈餘(元),現金流量比率(%),現金流量允當比率(%),現金再投資比率(%)
2017-01-01,34.5,283.4,210.62,175.73,-9.99,4.85,75.25,6.11,59.73,3.27,0.76,-4.2,-6.67,-7.66,-6.15,-0.77,8.8,61.91,3.25
2016-01-01,29.5,508.14,277.2,238.16,15.35,3.99,91.47,6.08,60.03,5.67,0.79,3.04,5.12,7.53,4.42,0.6,9.35,80.81,2.82
2015-01-01,55.14,494.24,160.35,144.03,-2.7,4.11,88.8,6.05,60.33,6.98,0.63,-1.53,-4.84,-5.78,-3.55,-0.56,-0.88,2590.25,-0.75
2014-01-01,62.01,198.49,145.16,128.0,-2.37,4.24,86.08,5.69,64.14,2.38,0.6,-1.99,-7.16,-9.06,-4.72,-0.9,-4.53,108.97,-3.54
2013-01-01,63.54,229.26,145.3,125.21,3.18,4.64,78.66,7.16,50.97,4.5,0.91,1.48,2.97,4.61,1.17,0.39,15.13,0.0,13.33
2012-01-01,52.12,284.15,147.79,135.96,8.36,5.16,70.73,23.88,15.28,7.28,1.56,2.47,4.68,1.57,1.42,0.61,-6.79,76.22,-4.0
2011-01-01,53.31,273.02,147.44,126.42,-2.25,4.87,74.94,17.32,21.07,7.01,1.55,-1.27,-3.71,8.22,-1.14,-0.48,7.74,66.06,4.05
2010-01-01,58.46,275.77,120.22,103.35,8.42,4.84,75.41,20.53,17.77,8.32,1.59,2.63,5.49,2.77,1.42,0.76,2.97,53.66,1.85
2009-01-01,54.42,760.98,124.5,108.97,17.27,3.63,100.55,16.44,22.2,24.09,1.44,3.37,6.94,9.96,2.11,1.03,21.39,65.34,21.72
2008-01-01,54.3,2061.07,158.12,137.15,9.01,3.86,94.55,16.71,21.84,63.19,1.71,3.53,7.17,14.15,1.87,1.02,30.2,47.41,19.97
2007-01-01,57.2,1169.47,157.12,116.8,21.0,4.49,81.29,9.06,40.28,35.94,1.62,7.39,15.51,22.72,3.86,2.47,5.76,35.21,0.54
2006-01-01,49.96,519.76,135.77,99.1,56.4,4.22,86.49,7.44,49.05,18.29,1.76,5.36,10.86,15.7,3.14,1.77,9.47,49.55,-5.33
2005-01-01,53.0,546.0,151.0,114.0,87.0,6.0,60.83,12.0,30.41,21.52,1.87,14.98,30.13,61.93,6.25,5.13,16.7,84.55,17.79
2004-01-01,48.0,414.0,173.0,144.0,339.39,4.39,83.14,11.1,32.88,12.54,1.61,8.75,16.16,34.57,5.18,2.55,8.04,145.49,-4.6
2003-01-01,44.0,390.0,189.0,151.0,198.33,3.96,92.17,9.71,37.59,9.71,1.36,9.58,16.54,23.69,6.44,2.48,21.19,119.45,12.05
2002-01-01,40.0,375.0,210.0,182.0,137.45,4.14,88.16,12.64,28.87,9.73,1.55,12.35,21.32,36.92,7.58,3.33,31.21,107.0,16.36
2001-01-01,45.0,341.0,187.0,155.0,126.0,4.44,82.2,8.92,40.91,9.36,1.56,15.0,27.0,55.0,8.0,4.46,47.0,65.0,34.0
2000-01-01,43.0,300.0,190.0,130.0,9.73,4.36,83.71,6.53,55.89,7.95,1.58,7.0,15.0,26.0,4.0,2.05,5.0,8.0,3.0
1999-01-01,70.0,199.0,131.0,89.0,3.87,4.14,88.16,6.21,58.77,6.06,1.35,6.0,13.0,28.0,3.0,1.49,0.0,5.0,0.0
1998-01-01,55.0,300.0,147.0,97.0,18.31,4.83,75.56,6.57,55.55,10.16,1.55,5.0,12.0,11.0,2.0,1.49,1.0,10.0,1.0
