,負債佔資產比率(%),長期資金佔固定資產比率(%),流動比率(%),速動比率(%),利息保障倍數(%),應收款項週轉率(次),應收款項收現日數,存貨週轉率(次),平均售貨日數,固定資產週轉率(次),總資產週轉率(次),資產報酬率(%),股東權益報酬率(%),營業利益佔實收資本比率(%),純益率(%),每股盈餘(元),現金流量比率(%),現金流量允當比率(%),現金再投資比率(%)
2017,31.82,265.19,213.42,123.33,0.00,2.54,143.70,1.89,193.12,2.38,0.59,-18.53,-25.69,-25.20,-31.40,-3.06,0.00,148.45,0.00
2016,23.73,315.66,328.78,208.96,0.00,3.02,120.86,1.90,192.10,2.47,0.60,-8.08,-10.07,-11.00,-13.37,-1.45,-0.56,132.47,-0.09
2015,18.26,340.31,462.38,308.27,0.00,3.07,118.89,1.92,190.10,2.51,0.59,-5.14,-6.43,-9.82,-8.88,-1.01,34.70,92.54,3.74
2014,19.57,352.48,401.57,254.97,0.00,3.31,110.27,1.95,187.17,2.73,0.63,-1.81,-2.39,-2.83,-3.04,-0.39,33.52,75.10,4.37
2013,18.91,343.07,399.86,229.69,-38.00,2.97,122.89,1.84,198.36,2.65,0.61,-5.23,-6.80,-11.33,-8.73,-1.14,76.87,99.21,10.23
2012,13.78,1013.42,428.29,256.19,-7860.00,3.01,121.26,3.42,106.72,7.29,0.63,-6.91,-7.79,-9.74,-11.03,-1.41,0.00,171.90,0.00
2011,8.93,1048.86,957.29,638.16,0.00,3.09,118.12,3.49,104.58,7.39,0.61,1.02,1.16,2.54,1.66,0.22,0.00,111.91,0.00
2010,14.66,1073.83,447.44,319.15,0.00,3.59,101.67,4.46,81.83,8.20,0.66,2.05,2.37,12.67,3.11,0.44,44.78,107.84,4.22
2009,12.04,1076.33,513.28,408.02,156.27,3.19,114.42,3.97,91.93,7.77,0.65,0.39,0.45,7.08,0.59,0.09,118.73,128.34,9.73
2008,15.59,986.58,359.78,234.92,64.65,3.68,99.18,4.17,87.52,9.95,0.87,2.38,2.76,10.49,2.70,0.53,131.47,119.47,13.59
2007,14.70,960.36,371.47,226.70,12820.08,4.04,90.34,5.35,68.22,10.53,0.95,8.07,9.54,14.96,8.49,1.89,0.00,88.11,0.00
2006,16.05,914.59,324.34,232.95,1392.63,4.23,86.28,6.49,56.24,9.45,0.91,7.12,8.35,13.50,7.87,1.63,47.45,116.13,0.00
2005,13.34,865.91,451.18,335.75,11709.38,5.65,64.60,5.38,67.84,8.75,0.95,14.36,17.31,28.50,15.04,3.20,107.52,203.44,7.08
2004,20.95,668.01,237.28,144.55,142.91,4.63,78.83,5.01,72.85,7.56,0.85,7.67,10.15,21.88,8.92,1.82,125.64,190.69,14.20
2003,28.41,660.74,185.38,143.31,338.46,4.96,73.58,7.26,50.27,7.53,0.94,13.74,18.34,16.86,14.61,3.22,11.43,176.41,0.00
2002,21.51,543.58,215.20,163.82,49.07,5.81,62.82,6.52,55.98,5.24,0.81,7.51,8.83,7.65,9.07,1.46,75.17,189.27,10.94
2001,11.02,531.68,500.17,388.94,61.78,5.35,68.22,9.38,38.91,9.22,1.48,15.45,18.96,33.09,10.25,3.36,466.47,168.70,42.98
2000,28.19,464.74,245.91,185.33,51.71,6.43,56.76,12.31,29.65,15.31,2.55,23.71,39.73,69.18,7.11,6.84,18.44,51.71,6.51
1999,58.81,236.94,137.18,98.83,20.24,6.45,56.58,8.87,41.14,13.73,2.54,20.16,44.10,70.04,7.55,6.23,15.72,51.83,18.55
1998,52.40,285.81,171.20,99.22,15.42,6.38,57.21,7.27,50.21,13.94,2.62,22.61,44.61,65.48,8.10,6.30,28.28,43.86,21.55
