,負債佔資產比率(%),長期資金佔固定資產比率(%),流動比率(%),速動比率(%),利息保障倍數(%),應收款項週轉率(次),應收款項收現日數,存貨週轉率(次),平均售貨日數,固定資產週轉率(次),總資產週轉率(次),資產報酬率(%),股東權益報酬率(%),營業利益佔實收資本比率(%),純益率(%),每股盈餘(元),現金流量比率(%),現金流量允當比率(%),現金再投資比率(%)
2017,49.20,204.49,190.69,169.73,14.91,4.55,80.21,14.42,25.31,3.70,1.12,1.66,3.21,8.65,1.38,0.58,12.00,95.83,3.03
2016,54.58,209.34,164.06,145.04,15.36,4.15,87.95,13.93,26.20,4.05,1.18,0.99,1.89,8.22,0.74,0.35,16.37,,6.16
2015,53.05,194.61,156.95,137.24,-2.67,3.71,98.38,16.16,22.58,4.37,1.22,-1.14,-2.94,-2.50,-1.03,-0.57,9.74,,2.10
2014,60.05,183.13,134.88,122.03,22.91,4.10,89.02,20.68,17.64,5.78,1.40,4.39,10.06,28.76,2.94,2.41,12.35,,5.95
2013,35.64,176.45,160.09,141.33,-104.62,3.81,95.80,17.02,21.44,2.52,1.00,-5.11,-8.17,-19.84,-5.13,-1.89,2.62,,0.31
2012,43.26,351.50,82.12,78.49,14.29,3.73,97.85,57.96,6.29,6.06,1.04,0.53,0.94,-4.62,0.53,0.22,7.01,153.82,2.30
2011,47.55,368.56,91.54,87.35,24.28,3.40,107.35,31.21,11.69,6.29,0.94,1.78,2.89,-5.39,1.72,0.71,37.38,112.76,23.39
2010,32.78,480.96,121.95,107.89,42.44,4.66,78.32,31.37,11.63,7.88,1.11,6.31,9.35,2.44,4.74,2.25,19.08,49.91,2.94
2009,35.37,366.51,122.19,111.56,17.33,4.33,84.29,23.51,15.52,3.56,0.71,5.96,8.46,-0.37,6.98,1.86,,25.42,
2008,29.24,283.28,112.38,93.57,-9.42,3.89,93.83,15.24,23.95,2.79,0.79,-6.72,-11.66,-14.96,-10.63,-2.78,44.01,43.69,8.98
2007,42.94,256.65,109.50,94.62,0.00,3.68,99.18,13.44,27.15,3.83,0.94,-0.30,-1.69,2.60,-0.98,-0.44,1.54,9.02,
2006,47.99,270.08,135.75,111.48,7.82,3.71,98.38,12.31,29.65,3.85,0.94,5.51,9.07,15.37,4.86,2.47,11.48,,2.26
2005,43.11,299.39,168.17,144.54,18.68,4.32,84.49,12.82,28.47,4.13,0.92,12.60,21.86,20.69,10.26,5.42,3.37,,
2004,47.53,199.04,131.77,103.19,22.20,4.00,91.25,8.97,40.69,3.13,0.96,14.23,27.79,23.99,11.83,5.90,1.39,,0.29
2003,55.32,145.51,102.79,77.25,3.92,3.00,121.66,6.19,58.96,2.24,0.76,3.88,7.06,-0.86,4.00,1.24,*****,*****,*****
2002,51.67,160.81,139.08,108.13,9.32,3.64,100.27,6.61,55.21,2.17,0.65,8.07,13.79,14.44,9.58,2.45,,,
2001,37.92,196.22,166.35,144.91,21.84,4.72,77.33,9.33,39.12,2.06,0.66,14.15,21.76,25.71,15.14,3.28,23.82,33.21,12.95
2000,35.53,227.74,190.15,163.09,13.31,5.42,67.34,10.81,33.76,2.57,0.77,11.04,15.42,14.98,11.32,2.08,-44.42,-2.42,-19.25
1999,30.18,183.36,232.25,209.59,13.78,18.36,19.88,13.21,27.63,2.00,0.82,9.50,13.12,14.69,9.92,1.52,26.67,74.74,8.44
