,負債佔資產比率(%),長期資金佔固定資產比率(%),流動比率(%),速動比率(%),利息保障倍數(%),應收款項週轉率(次),應收款項收現日數,存貨週轉率(次),平均售貨日數,固定資產週轉率(次),總資產週轉率(次),資產報酬率(%),股東權益報酬率(%),營業利益佔實收資本比率(%),純益率(%),每股盈餘(元),現金流量比率(%),現金流量允當比率(%),現金再投資比率(%)
2017-01-01,68.4,5945.57,211.29,15.3,1453.75,104.32,3.49,0.34,1073.52,39.86,0.39,8.32,27.54,50.5,20.22,5.17,-5.21,-25.7,-8.47
2016-01-01,74.9,5410.43,175.67,12.47,713.05,40.32,9.05,0.18,2027.77,17.7,0.19,3.21,9.99,19.42,15.0,1.83,-21.07,-34.8,-31.91
2015-01-01,68.44,4449.83,190.12,25.69,1806.25,97.35,3.74,0.36,1013.88,32.66,0.39,6.27,19.42,38.23,15.44,3.66,29.98,-8.31,16.17
2014-01-01,70.16,3645.23,167.15,6.08,6423.92,147.37,2.47,0.3,1216.66,34.49,0.45,14.55,54.13,92.95,31.66,9.02,-13.17,-40.1,-17.13
2013-01-01,77.81,1833.6,132.42,5.56,599.07,12.94,28.2,0.11,3318.18,7.07,0.1,0.71,1.93,6.17,3.99,0.23,-24.0,-47.44,-64.47
2012-01-01,63.08,2221.19,171.62,25.95,5505.5,38.42,9.5,0.4,912.5,20.57,0.41,13.49,35.7,60.09,27.38,6.04,-32.52,-32.78,-45.41
2011-01-01,62.37,1444.95,159.18,33.63,2539.27,57.48,6.35,0.26,1403.84,11.09,0.31,5.47,16.57,18.25,17.96,2.22,55.98,31.23,77.62
2010-01-01,73.25,4252.26,143.56,4.78,17.93,165.09,2.21,0.49,744.89,62.3,0.48,8.55,31.92,47.69,14.18,4.57,0.0,0.73,0.0
2009-01-01,76.37,613.24,124.7,17.9,7.2,17.99,20.28,0.25,1460.0,5.55,0.21,2.49,8.91,12.38,8.78,1.16,0.0,1.27,0.0
2008-01-01,73.88,672.86,139.64,10.99,4.89,11.65,31.33,0.84,434.52,10.37,0.58,4.77,13.46,18.46,5.65,1.61,0.0,3.14,0.0
2007-01-01,63.5,617.32,176.9,33.8,3.37,3.44,106.1,0.77,474.02,4.16,0.36,0.79,1.43,1.99,1.13,0.14,-126.14,77.56,-98.75
2006-01-01,43.44,238.34,185.97,116.46,-6.56,3.85,94.8,3.42,106.72,5.09,1.21,-5.74,-11.89,-10.55,-5.62,-1.3,16.18,107.7,8.86
2005-01-01,49.19,261.29,204.44,129.5,-1.1,4.43,82.39,4.1,89.02,5.92,1.27,-0.98,-2.99,-1.95,-1.19,-0.34,0.0,119.6,0.0
2004-01-01,48.37,264.38,221.84,151.23,1.91,4.47,81.65,4.35,83.9,5.77,1.31,0.7,0.37,-0.54,0.14,0.04,11.98,98.11,2.81
2003-01-01,56.9,268.5,198.65,134.6,4.79,4.51,80.93,4.49,81.29,5.88,1.24,3.28,6.0,10.08,1.92,0.75,15.63,72.79,8.93
2002-01-01,57.44,262.18,248.26,162.51,2.58,5.14,71.01,5.17,70.59,5.51,1.39,4.92,7.5,11.42,2.22,0.9,23.94,58.19,9.08
2001-01-01,54.99,215.02,191.85,133.88,2.01,4.44,82.2,3.96,92.17,4.71,1.3,3.86,4.61,9.84,1.57,0.55,27.04,51.21,14.3
2000-01-01,62.65,208.23,160.2,106.41,3.59,5.39,67.71,5.08,71.85,5.71,1.38,8.84,17.89,42.78,4.04,2.33,0.0,36.41,0.0
1999-01-01,68.2,158.61,138.23,99.31,4.65,4.64,78.66,4.99,73.14,4.24,1.31,10.84,26.18,52.23,5.78,2.59,23.1,49.81,16.83
