,負債佔資產比率(%),長期資金佔固定資產比率(%),流動比率(%),速動比率(%),利息保障倍數(%),應收款項週轉率(次),應收款項收現日數,存貨週轉率(次),平均售貨日數,固定資產週轉率(次),總資產週轉率(次),資產報酬率(%),股東權益報酬率(%),營業利益佔實收資本比率(%),純益率(%),每股盈餘(元),現金流量比率(%),現金流量允當比率(%),現金再投資比率(%)
2017,53.77,114.11,91.08,66.18,223.17,7.34,49.72,3.96,92.17,0.53,0.33,4.69,10.02,20.86,14.27,1.69,27.00,122.39,4.80
2016,52.53,103.87,80.24,58.72,292.50,8.62,42.34,4.37,83.52,0.48,0.31,5.24,10.95,20.80,17.04,1.81,26.50,131.28,4.96
2015,51.67,107.27,85.46,66.74,117.21,9.71,37.59,5.50,66.36,0.56,0.36,4.67,9.76,19.77,12.83,1.58,33.92,147.69,5.85
2014,52.70,95.87,72.55,55.61,94.98,9.46,38.58,5.56,65.64,0.73,0.46,4.76,10.37,21.11,10.31,1.57,30.93,157.44,8.04
2013,55.52,83.46,68.42,48.76,75.71,7.58,48.15,4.42,82.57,0.68,0.43,6.85,15.70,30.47,16.02,2.36,30.83,182.48,9.17
2012,56.88,65.65,55.19,37.54,34.93,8.89,41.05,3.91,93.35,0.63,0.41,5.85,14.15,14.57,13.67,1.97,13.37,117.63,4.78
2011,61.66,59.69,44.96,27.10,26.37,9.54,38.25,3.33,109.60,0.57,0.40,4.42,10.97,17.47,11.08,1.48,16.14,103.38,3.27
2010,59.10,59.87,47.52,29.14,32.90,8.28,44.08,2.82,129.43,0.51,0.35,5.16,12.82,14.61,14.62,1.76,11.37,74.47,1.36
2009,60.93,62.83,49.15,29.14,16.81,7.14,51.12,2.39,152.71,0.46,0.32,2.68,7.08,10.70,8.11,0.89,13.03,79.24,5.24
2008,64.65,49.65,40.32,20.41,11.06,7.54,48.40,2.50,146.00,0.51,0.36,3.42,8.87,15.18,9.04,1.11,9.82,58.67,2.94
2007,61.57,55.33,42.47,23.31,11.67,5.65,64.60,2.28,160.08,0.43,0.30,3.03,7.57,9.75,9.88,0.99,13.55,74.36,0.05
2006,60.55,56.98,44.03,26.24,14.86,4.95,73.73,2.49,146.58,0.38,0.27,2.47,5.91,7.86,8.94,0.77,21.52,76.13,-0.68
2005,57.86,57.44,42.54,29.18,23.69,6.05,60.33,3.60,101.38,0.39,0.29,2.85,6.47,12.03,9.58,0.82,18.55,103.23,7.00
2004,55.76,58.22,54.51,40.31,21.54,5.66,64.48,4.41,82.76,0.32,0.24,3.07,6.72,6.28,12.14,0.84,18.60,89.22,4.89
2003,54.61,63.91,47.54,36.52,15.38,6.47,56.41,5.27,69.25,0.30,0.24,2.13,4.47,5.18,8.93,0.55,24.98,76.04,6.33
2002,50.86,74.15,44.81,26.98,3.86,6.32,57.75,4.90,74.48,0.27,0.22,0.94,1.57,4.32,3.51,0.19,37.05,62.32,5.14
2001,51.03,79.13,46.86,27.34,3.58,6.69,54.55,5.19,70.32,0.30,0.24,2.02,3.25,6.58,6.53,0.40,24.34,56.46,2.84
2000,51.22,77.35,42.99,24.74,5.65,7.46,48.92,4.81,75.88,0.32,0.27,3.53,5.86,11.75,10.84,0.72,15.47,57.06,1.73
1999,48.92,74.32,54.38,34.74,11.32,8.27,44.13,4.09,89.24,0.36,0.31,5.91,10.18,17.87,17.15,1.30,33.72,67.01,1.33
1998,43.28,70.56,45.56,25.60,127.95,7.67,47.59,3.49,104.58,0.42,0.35,8.39,14.75,24.72,22.87,1.85,31.71,73.75,4.55
1997,43.97,69.54,50.39,31.32,508.63,6.37,57.30,3.32,109.94,0.45,0.36,9.46,18.27,26.62,24.80,2.33,35.93,83.04,8.84
1996,53.06,58.93,37.47,22.34,66.81,4.91,74.34,2.64,138.26,0.37,0.29,5.71,11.85,17.71,18.13,1.30,28.16,84.56,12.87
