,負債佔資產比率(%),長期資金佔固定資產比率(%),流動比率(%),速動比率(%),利息保障倍數(%),應收款項週轉率(次),應收款項收現日數,存貨週轉率(次),平均售貨日數,固定資產週轉率(次),總資產週轉率(次),資產報酬率(%),股東權益報酬率(%),營業利益佔實收資本比率(%),純益率(%),每股盈餘(元),現金流量比率(%),現金流量允當比率(%),現金再投資比率(%)
2017-01-01,46.79,206.22,146.71,98.05,-1.26,6.29,58.02,5.87,62.18,2.4,0.77,-0.44,-1.75,-2.74,-1.12,-0.21,41.75,65.78,10.81
2016-01-01,53.82,191.34,132.04,106.05,0.51,6.52,55.98,5.03,72.56,2.19,0.64,0.06,-0.58,-0.49,-0.43,-0.1,-1.08,58.91,-0.42
2015-01-01,50.46,207.79,123.03,88.54,1.74,5.96,61.24,5.14,71.01,2.98,0.85,0.52,0.43,0.55,0.27,0.02,-2.13,47.65,-0.89
2014-01-01,38.38,224.36,136.94,80.26,7.16,5.66,64.48,6.54,55.81,4.46,1.27,2.29,3.24,4.74,1.55,0.42,27.09,79.09,7.63
2013-01-01,39.69,236.34,143.98,88.36,19.7,6.92,52.74,7.2,50.69,5.5,1.58,6.7,10.75,15.48,4.04,1.34,7.31,64.65,2.27
2012-01-01,43.51,199.92,130.4,65.8,1.88,8.64,42.24,6.39,57.12,5.13,1.6,0.55,0.36,0.43,0.12,0.04,26.99,67.59,8.25
2011-01-01,50.62,172.13,116.52,58.7,-1.45,7.44,49.05,7.76,47.03,4.97,1.58,-1.11,-2.67,-3.04,-0.92,-0.34,0.0,32.09,0.0
2010-01-01,40.59,218.8,159.49,108.99,18.05,6.51,56.06,10.28,35.5,4.62,1.64,7.23,12.57,10.99,4.21,1.69,21.75,87.71,5.13
2009-01-01,50.02,154.1,114.68,72.39,13.17,7.76,47.03,8.93,40.87,3.14,1.44,8.12,15.72,14.55,5.31,1.62,6.59,25.86,2.26
2008-01-01,53.01,88.26,63.38,36.45,-5.82,11.5,31.73,9.33,39.12,3.22,1.6,-12.48,-27.95,-16.91,-8.79,-3.01,27.33,52.82,12.87
2007-01-01,47.32,151.61,136.19,63.52,1.92,10.63,34.33,11.75,31.06,3.43,1.58,2.71,2.98,5.44,1.01,0.38,7.75,28.76,2.02
2006-01-01,45.63,149.88,125.36,71.89,5.66,8.6,42.44,9.59,38.06,2.69,1.27,4.54,7.29,7.92,3.08,0.92,16.34,46.59,4.44
2005-01-01,47.23,139.81,117.82,56.37,0.8,9.76,37.39,7.47,48.86,2.15,1.04,0.9,0.73,0.22,0.38,0.09,0.0,52.97,0.0
2004-01-01,39.66,148.45,130.4,62.19,6.8,11.53,31.65,6.76,53.99,1.62,0.85,4.09,6.02,9.27,4.22,0.73,28.17,47.61,5.6
2003-01-01,41.4,138.28,108.37,65.05,-0.08,10.4,35.09,6.68,54.64,1.36,0.75,-0.34,-1.89,-0.76,-1.51,-0.22,9.37,24.13,2.18
2002-01-01,39.31,134.9,109.94,51.67,0.49,9.46,38.58,5.74,63.58,1.24,0.74,0.42,-1.53,2.63,-1.24,-0.17,34.82,25.66,7.43
2001-01-01,45.75,129.78,111.34,64.91,0.51,7.8,46.79,6.43,56.76,1.23,0.71,-0.01,-3.24,3.75,-2.41,-0.36,15.33,22.63,3.81
2000-01-01,48.96,132.12,122.94,79.62,-1.35,7.35,49.65,6.53,55.89,1.18,0.67,-1.99,-5.24,1.39,-4.42,-0.66,0.0,0.0,0.0
1999-01-01,31.4,112.63,88.66,51.1,7.36,7.44,49.05,6.09,59.93,0.09,0.61,5.69,7.06,4.91,8.64,0.97,3.27,35.18,1.14
1998-01-01,19.11,166.88,221.97,173.33,10.76,7.53,48.47,4.9,74.49,0.87,0.47,5.17,6.2,7.31,10.06,0.98,52.9,58.33,8.7
1997-01-01,29.49,237.1,229.07,154.12,11.89,7.8,46.79,4.57,79.87,1.54,0.6,11.31,15.6,15.3,17.43,2.53,37.51,55.12,10.48
1996-01-01,36.56,161.29,177.64,106.72,2.94,7.31,49.93,3.98,91.71,1.43,0.69,5.9,6.95,10.61,6.35,1.04,32.97,27.44,8.86
1995-01-01,36.74,168.07,196.11,134.29,2.23,7.97,45.79,3.97,91.94,1.26,0.62,4.3,4.23,5.55,4.43,0.68,9.39,20.17,2.69
1994-01-01,40.08,113.16,105.78,71.0,6.08,8.31,43.92,4.51,80.93,0.96,0.64,4.1,5.14,5.43,5.51,0.84,-4.46,17.11,-2.17
1993-01-01,18.31,223.31,378.86,286.37,10.39,12.14,30.07,5.12,71.29,2.05,1.36,7.94,9.43,15.0,7.2,1.61,36.92,56.66,5.83
