,負債佔資產比率(%),長期資金佔固定資產比率(%),流動比率(%),速動比率(%),利息保障倍數(%),應收款項週轉率(次),應收款項收現日數,存貨週轉率(次),平均售貨日數,固定資產週轉率(次),總資產週轉率(次),資產報酬率(%),股東權益報酬率(%),營業利益佔實收資本比率(%),純益率(%),每股盈餘(元),現金流量比率(%),現金流量允當比率(%),現金再投資比率(%)
2017,55.24,142.02,128.35,102.56,310.72,4.60,79.34,7.51,48.60,1.42,0.65,1.08,1.49,7.04,1.07,0.28,15.59,76.62,4.45
2016,52.12,149.15,150.73,127.29,231.57,4.60,79.34,8.51,42.89,1.34,0.63,0.67,0.54,4.52,0.41,0.01,31.26,94.89,7.48
2015,53.75,144.67,144.66,123.20,123.40,4.41,82.76,8.56,42.64,1.31,0.62,0.44,0.06,0.97,0.05,0.19,33.30,87.59,8.28
2014,52.05,146.08,150.43,126.25,176.97,4.40,82.95,8.35,43.71,1.28,0.61,0.73,0.73,2.63,0.58,0.32,22.09,89.77,4.97
2013,49.82,148.19,151.86,130.99,350.66,4.22,86.49,8.33,43.81,1.33,0.59,1.31,1.92,7.88,1.60,0.76,31.42,109.68,6.80
2012,42.50,229.39,153.11,135.04,1530.79,4.56,80.04,9.82,37.16,1.75,0.56,4.68,7.60,32.01,7.83,2.25,52.58,103.53,10.91
2011,41.23,248.28,194.86,171.31,2699.49,5.05,72.27,10.12,36.06,1.99,0.64,6.84,11.27,41.22,10.27,3.26,75.97,100.01,9.78
2010,41.32,231.37,168.25,141.78,3331.66,5.20,70.19,10.37,35.19,2.07,0.67,9.84,17.02,45.89,14.28,4.63,61.85,92.95,11.94
2009,45.72,229.22,160.73,140.62,1970.33,4.14,88.16,8.90,41.01,1.62,0.53,6.12,10.67,20.62,11.04,3.24,40.19,83.53,10.21
2008,43.90,219.03,123.26,102.74,1147.09,4.88,74.79,10.93,33.39,2.23,0.75,5.30,8.58,43.22,6.58,2.22,44.48,69.53,6.83
2007,40.94,197.51,106.75,83.61,3293.12,4.80,76.04,10.19,35.81,2.60,0.89,13.57,21.83,45.96,14.93,5.45,48.91,69.44,15.07
2006,37.28,199.81,121.06,91.99,3181.31,4.46,81.83,9.44,38.66,2.32,0.83,13.42,20.41,39.67,15.74,4.46,41.77,66.57,10.80
2005,33.50,186.21,114.61,90.21,2885.35,4.59,79.52,9.77,37.35,2.00,0.76,11.37,17.04,31.61,14.56,3.24,37.37,70.77,10.26
2004,36.40,185.75,122.24,94.19,2196.73,4.62,79.00,10.17,35.88,1.89,0.69,9.52,14.67,22.19,13.32,2.60,48.67,66.55,12.89
2003,37.48,205.41,126.94,107.71,1015.31,3.88,94.07,13.24,27.56,1.70,0.60,5.49,8.43,12.62,8.39,1.50,31.16,64.10,8.97
2002,42.49,215.57,192.67,172.59,853.34,3.85,94.80,14.69,24.84,1.52,0.60,5.50,8.63,16.19,8.31,1.44,72.70,66.50,14.76
2001,41.90,172.18,160.96,144.16,723.60,3.99,91.47,10.56,34.56,1.46,0.63,7.20,11.64,20.91,10.31,1.76,41.67,57.98,12.16
2000,49.54,181.21,180.44,160.11,894.57,4.84,75.41,16.60,21.98,2.25,0.87,9.84,19.27,26.48,10.70,2.98,48.71,62.58,15.08
1999,54.76,199.42,214.53,192.87,467.67,4.00,91.25,13.94,26.18,2.16,0.83,6.01,9.68,14.66,6.15,1.48,18.92,43.98,5.60
1998,35.19,180.43,219.67,186.01,607.00,3.88,94.07,10.52,34.69,1.80,0.83,6.25,8.49,14.89,6.52,1.38,30.07,46.88,7.94
1997,36.99,150.13,204.01,169.69,557.63,3.90,93.60,10.10,36.14,1.35,0.73,7.15,9.96,12.90,8.59,1.72,59.06,43.67,12.51
1996,36.40,130.25,164.23,142.54,867.70,4.21,86.70,8.89,41.06,1.39,0.83,13.24,19.51,34.27,14.66,2.94,52.76,33.08,15.65
