,負債佔資產比率(%),長期資金佔固定資產比率(%),流動比率(%),速動比率(%),利息保障倍數(%),應收款項週轉率(次),應收款項收現日數,存貨週轉率(次),平均售貨日數,固定資產週轉率(次),總資產週轉率(次),資產報酬率(%),股東權益報酬率(%),營業利益佔實收資本比率(%),純益率(%),每股盈餘(元),現金流量比率(%),現金流量允當比率(%),現金再投資比率(%)
2017-01-01,25.76,227.41,283.29,191.11,1519.29,5.94,61.44,3.08,118.5,3.05,1.05,1.25,1.74,2.5,1.22,0.17,-15.42,203.06,-3.83
2016-01-01,30.52,217.42,233.28,158.46,-6147.5,5.22,69.92,2.99,122.07,2.71,0.92,-4.07,-5.65,-5.25,-4.42,-0.57,13.72,145.5,4.47
2015-01-01,25.36,221.64,286.42,201.36,-2805.67,5.16,70.73,3.25,112.3,2.82,1.01,-1.39,-1.86,-1.98,-1.39,-0.2,11.06,99.03,2.65
2014-01-01,24.84,222.53,306.3,211.38,-1044.18,4.72,77.33,3.08,118.5,2.66,0.96,-1.67,-2.25,-2.71,-1.77,-0.24,3.78,69.12,0.76
2013-01-01,26.35,224.33,310.69,209.1,-1884.2,4.36,83.71,2.87,127.17,2.58,0.93,-1.43,-1.95,-2.17,-1.56,-0.21,8.19,117.59,1.67
2012-01-01,24.45,268.67,303.52,206.99,111.25,4.6,79.34,3.37,108.3,3.74,1.05,-0.08,-0.11,0.9,-0.08,-0.01,9.5,97.11,-0.9
2011-01-01,25.77,268.11,291.14,207.73,1209.86,4.66,78.32,3.58,101.95,3.84,1.06,2.11,2.83,4.4,1.94,0.33,24.86,139.11,2.18
2010-01-01,25.37,309.37,306.32,221.97,2016.64,4.78,76.35,3.89,93.83,4.6,1.11,3.64,4.78,6.62,3.26,0.55,20.46,176.49,0.41
2009-01-01,21.98,306.42,362.64,280.06,4810.33,4.34,84.1,3.83,95.3,4.11,1.05,5.53,7.17,10.37,5.2,0.81,54.88,297.4,9.5
2008-01-01,24.0,279.23,308.12,228.76,631.7,4.37,83.52,4.32,84.49,4.15,1.13,0.99,1.3,1.25,0.89,0.14,5.61,217.57,-2.37
2007-01-01,23.88,283.15,307.9,236.54,2040.23,4.16,87.74,4.39,83.14,3.83,1.03,3.54,4.58,4.9,3.32,0.51,43.23,439.54,8.84
2006-01-01,21.89,259.19,321.11,240.53,1687.11,3.88,94.07,4.04,90.34,3.27,0.99,4.45,5.61,6.63,4.32,0.6,43.83,327.48,7.72
2005-01-01,19.27,234.23,414.42,318.61,0.0,3.64,100.27,3.54,103.1,2.64,0.91,-0.47,-0.58,-1.19,-0.51,-0.06,16.59,118.74,2.43
2004-01-01,18.7,218.1,483.06,364.53,0.0,3.7,98.64,3.38,107.98,2.42,0.9,-5.43,-6.58,-8.2,-6.15,-0.69,14.02,66.25,1.73
2003-01-01,16.47,219.8,575.28,411.16,0.0,4.02,90.79,2.97,122.89,2.36,0.9,0.04,0.04,0.63,0.04,0.0,28.64,62.17,2.94
2002-01-01,14.73,209.22,617.12,420.96,0.0,3.63,100.55,2.32,157.32,1.93,0.79,0.49,0.58,-0.2,0.63,0.06,44.26,54.28,3.91
2001-01-01,15.64,201.89,540.23,351.29,0.0,3.71,98.38,2.16,168.98,1.99,0.83,1.88,2.29,2.23,2.34,0.26,5.84,66.93,0.0
2000-01-01,19.5,208.56,392.53,264.84,0.0,4.06,89.9,2.34,155.98,2.22,0.86,5.83,7.31,12.19,6.64,0.84,35.29,67.5,5.64
1999-01-01,21.1,239.54,390.75,283.14,70991.0,4.61,79.17,2.8,130.35,3.0,0.98,9.87,12.68,18.06,9.52,1.52,38.9,43.06,7.04
1998-01-01,23.24,265.1,365.64,277.98,116.37,4.79,76.2,2.53,144.26,3.24,0.94,7.18,10.01,13.49,6.42,1.2,6.43,49.83,1.37
1997-01-01,36.89,135.23,167.45,90.34,5.16,3.47,105.18,2.47,147.77,1.95,0.91,6.07,9.03,13.94,4.91,0.97,51.73,17.23,19.81
