,負債佔資產比率(%),長期資金佔固定資產比率(%),流動比率(%),速動比率(%),利息保障倍數(%),應收款項週轉率(次),應收款項收現日數,存貨週轉率(次),平均售貨日數,固定資產週轉率(次),總資產週轉率(次),資產報酬率(%),股東權益報酬率(%),營業利益佔實收資本比率(%),純益率(%),每股盈餘(元),現金流量比率(%),現金流量允當比率(%),現金再投資比率(%)
2017-01-01,61.42,143.22,132.37,67.36,8.42,13.27,27.5,6.3,57.93,2.72,1.36,5.56,13.93,8.82,3.71,0.88,44.99,74.27,5.13
2016-01-01,66.16,141.07,141.07,52.13,-2.46,9.38,38.91,4.32,84.49,1.83,0.95,-2.17,-7.73,-4.42,-2.86,-0.47,-15.58,-109.7,-1.64
2015-01-01,63.48,131.84,115.26,41.02,1.18,13.19,27.67,4.17,87.52,2.06,1.1,0.74,0.48,1.43,0.14,0.03,-38.47,4655.04,-4.54
2014-01-01,69.07,94.63,90.19,28.71,-12.49,12.19,29.94,3.87,94.31,2.46,1.2,-8.08,-26.87,-16.68,-7.17,-1.9,3.89,19.68,-1.21
2013-01-01,66.75,68.78,88.97,24.97,-10.93,13.41,27.21,3.44,106.1,2.17,1.07,-7.42,-20.96,-13.5,-6.8,-1.59,-6.76,1.98,-2.1
2012-01-01,57.98,95.04,109.47,28.03,-7.31,17.54,20.8,4.07,89.68,3.01,1.34,-2.85,-6.84,-6.89,-2.24,-0.57,-9.29,59.99,-2.16
2011-01-01,49.63,102.95,128.62,35.79,12.63,18.05,20.22,4.69,77.82,2.97,1.45,4.44,8.52,9.46,2.8,0.7,28.89,1697.06,4.78
2010-01-01,53.86,84.52,97.65,32.95,-7.57,16.8,21.72,4.67,78.15,2.08,1.14,-6.74,-14.9,-8.39,-6.41,-1.23,6.74,-260.06,1.25
2009-01-01,49.06,82.54,90.89,21.53,-17.07,15.93,22.91,5.14,71.01,2.01,1.24,-9.79,-19.28,-11.29,-8.92,-1.13,-5.84,84.53,-1.02
2008-01-01,44.42,94.78,106.78,33.65,4.08,14.25,25.61,5.55,65.76,2.52,1.48,1.19,1.29,0.84,0.48,0.08,17.12,131.1,3.29
2007-01-01,50.88,84.52,88.94,29.21,-5.9,12.5,29.2,4.1,89.02,1.92,1.13,-5.05,-11.22,-7.57,-5.17,-0.76,12.78,124.36,3.42
2006-01-01,48.94,105.38,95.16,22.54,-11.21,13.45,27.13,3.63,100.55,1.54,0.94,-8.78,-17.94,-13.7,-10.42,-1.39,8.35,88.49,2.15
2005-01-01,47.04,94.95,110.92,31.26,1.48,18.95,19.26,4.76,76.68,1.77,1.09,-0.57,-2.15,-0.88,-0.99,-0.17,0.0,88.67,0.0
2004-01-01,46.72,101.07,69.19,19.22,-4.73,8.19,44.56,5.16,70.73,0.95,0.67,-7.59,-17.69,-15.51,-15.48,-1.54,8.56,15.82,1.66
2003-01-01,31.8,111.04,118.65,31.85,-8.33,21.21,17.21,4.5,81.11,0.44,0.34,-4.86,-6.55,-10.8,-13.06,-0.8,0.0,30.7,0.0
2002-01-01,15.79,165.98,329.07,248.11,12.76,22.81,16.0,6.05,60.33,1.02,0.52,2.97,3.35,0.61,5.01,0.45,61.13,51.74,6.88
2001-01-01,20.26,212.26,353.52,284.71,-2.41,20.96,17.41,4.69,77.83,1.39,0.54,-1.63,-3.0,-8.84,-4.12,-0.42,27.92,64.54,3.79
2000-01-01,20.72,175.75,371.22,214.19,9.85,22.09,16.52,5.73,63.7,1.75,0.85,13.63,16.01,24.96,12.66,2.19,89.71,33.12,9.43
1999-01-01,25.62,130.0,224.0,108.0,5.43,19.88,18.36,10.38,35.16,1.39,0.93,8.72,10.63,18.29,8.04,1.39,95.48,44.17,9.12
1998-01-01,38.91,124.0,135.0,95.0,-0.08,12.33,29.6,8.83,41.34,1.18,0.68,-1.46,-2.14,-2.58,-1.96,-0.27,18.13,50.81,4.74
1997-01-01,22.68,121.0,187.0,105.0,11.68,8.46,43.14,6.64,54.97,1.26,0.89,8.38,11.27,19.92,9.27,1.62,277.4,61.51,28.22
