,負債佔資產比率(%),長期資金佔固定資產比率(%),流動比率(%),速動比率(%),利息保障倍數(%),應收款項週轉率(次),應收款項收現日數,存貨週轉率(次),平均售貨日數,固定資產週轉率(次),總資產週轉率(次),資產報酬率(%),股東權益報酬率(%),營業利益佔實收資本比率(%),純益率(%),每股盈餘(元),現金流量比率(%),現金流量允當比率(%),現金再投資比率(%)
2017,70.86,971.63,138.67,88.77,6.43,5.66,64.48,9.34,39.07,90.85,2.98,4.85,14.28,48.66,1.37,4.10,6.81,-24.63,6.24
2016,71.89,1032.20,135.15,93.29,6.25,5.68,64.26,10.07,36.24,95.08,3.00,3.56,10.77,38.80,0.99,3.18,6.22,-47.11,6.24
2015,73.01,1163.62,148.31,100.72,6.94,5.86,62.28,9.97,36.60,88.74,3.04,3.78,11.60,43.20,1.05,3.27,-8.31,-76.42,-19.47
2014,71.86,1032.74,145.90,96.49,7.80,5.84,62.50,10.29,35.47,76.09,3.06,4.52,13.65,42.91,1.28,3.51,-13.42,-51.63,-28.17
2013,70.44,723.90,132.52,92.14,8.38,6.06,60.23,11.05,33.03,71.93,3.19,4.24,12.19,35.07,1.17,2.87,-5.17,-18.33,-19.28
2012,7.60,81283.38,7.90,7.61,14910.11,10.91,33.45,,,12.43,0.13,11.09,11.87,28.05,88.17,2.71,196.59,84.32,1.82
2011,6.56,4837.65,12.16,11.67,309.93,8.25,44.24,,,13.22,0.14,13.50,14.32,31.93,93.56,3.20,140.85,87.31,1.62
2010,5.35,62174.33,22.03,21.65,281.51,9.37,38.95,,,97.62,0.18,17.35,18.40,34.07,93.53,4.48,116.92,84.98,1.26
2009,7.02,37072.75,37.54,37.41,6229.97,17.18,21.24,,,83.89,0.19,18.39,19.96,38.67,94.44,3.94,32.98,88.68,-3.74
2008,8.99,43978.90,14.55,14.44,4492.86,35.64,10.24,,,101.62,0.14,12.01,12.79,25.19,84.84,2.42,195.77,107.44,8.53
2007,2.87,150686.08,139.53,138.40,203.10,17.20,21.22,,,441.08,0.20,19.13,19.76,36.37,93.68,3.75,284.98,135.79,2.89
2006,4.53,390888.10,9.48,8.82,242.91,27.95,13.05,,,491.62,0.12,11.79,12.05,20.74,95.41,2.06,44.08,219.41,1.16
2005,0.20,387663.14,47.41,35.60,,,,,,,,-6.14,-6.15,-5.02,,-0.50,-28.10,-0.27,-0.06
