,負債佔資產比率(%),長期資金佔固定資產比率(%),流動比率(%),速動比率(%),利息保障倍數(%),應收款項週轉率(次),應收款項收現日數,存貨週轉率(次),平均售貨日數,固定資產週轉率(次),總資產週轉率(次),資產報酬率(%),股東權益報酬率(%),營業利益佔實收資本比率(%),純益率(%),每股盈餘(元),現金流量比率(%),現金流量允當比率(%),現金再投資比率(%)
2017,41.41,291.16,279.81,222.42,32.73,11.79,30.95,7.24,50.41,3.81,1.02,8.55,13.48,53.99,8.10,4.20,39.54,109.61,3.05
2016,35.43,291.14,281.61,221.88,51.61,12.25,29.79,6.73,54.23,3.41,1.01,10.30,15.55,54.28,9.96,4.65,77.16,90.34,11.34
2015,34.51,247.24,292.39,215.99,15.91,12.40,29.43,5.42,67.34,2.64,0.94,27.07,55.92,120.22,27.15,11.69,59.67,35.76,9.20
2014,73.37,112.19,89.97,59.48,-12.42,11.40,32.01,6.20,58.87,1.99,0.86,-25.41,-79.14,-154.21,-31.35,-9.76,-9.94,22.28,-5.22
2013,60.73,135.06,155.03,115.29,-1.17,11.37,32.10,6.87,53.12,1.83,0.85,-2.30,-7.32,-11.71,-3.50,-0.26,7.53,33.66,1.12
2012,41.49,376.39,254.90,163.51,12.10,21.39,17.06,8.42,43.34,3.43,0.77,1.91,2.69,13.35,2.06,0.75,43.55,40.36,-1.07
2011,36.44,278.62,63.22,29.75,43.80,24.05,15.17,9.75,37.43,3.46,0.84,7.85,12.38,13.88,8.21,3.37,11.77,40.97,-4.03
2010,40.39,270.82,61.17,31.94,65.30,23.38,15.61,11.22,32.53,4.15,0.99,11.50,18.47,26.55,10.99,4.52,16.72,55.12,-2.29
2009,36.64,283.96,103.15,66.28,55.29,23.82,15.32,10.05,36.31,3.64,0.95,11.23,18.80,32.54,11.70,4.27,65.11,60.26,9.56
2008,46.05,284.49,122.85,78.79,13.80,23.57,15.48,11.08,32.94,3.91,0.98,7.85,14.34,20.80,6.65,2.88,25.69,45.82,-0.94
2007,53.97,357.48,84.64,50.67,12.05,11.89,30.69,7.46,48.92,3.90,0.74,6.37,11.57,7.66,7.11,2.15,25.63,48.5,1.95
2006,46.31,327.10,145.92,77.96,17.68,11.92,30.62,6.06,60.23,3.39,0.76,10.07,17.15,10.86,11.65,3.12,41.87,64.48,2.80
2005,43.80,330.12,180.89,104.10,24.11,13.11,27.84,5.54,65.88,3.18,0.74,11.47,19.48,12.83,13.57,3.27,2.30,73.52,-2.76
2004,44.02,291.82,198.22,106.35,17.77,14.55,25.08,5.65,64.60,2.77,0.75,6.85,11.18,15.21,8.09,1.67,40.06,83.07,3.88
2003,42.80,229.19,159.52,99.21,14.97,15.88,22.98,5.73,63.69,2.19,0.67,3.55,5.37,5.76,4.62,0.82,-1.89,75.84,-2.31
2002,40.78,247.11,176.23,104.26,11.43,17.16,21.27,5.76,63.36,1.99,0.65,4.57,6.53,12.64,5.55,0.97,37.98,60.99,4.11
2001,40.39,271.85,174.30,121.14,8.29,13.81,26.43,6.77,53.91,2.35,0.69,3.00,3.43,5.86,2.96,0.47,31.23,56.73,3.69
2000,29.70,238.86,176.54,98.11,6.28,14.42,25.31,8.24,44.29,2.49,0.88,5.32,6.41,6.94,5.00,0.86,38.72,58.07,3.08
1999,30.36,220.58,197.03,138.41,7.35,12.87,28.36,7.38,49.45,1.93,0.72,6.71,8.28,9.46,7.69,1.14,52.74,108.73,4.46
1998,29.40,194.47,230.14,174.92,5.39,11.51,31.71,8.60,42.44,1.76,0.76,6.89,7.35,9.33,6.36,0.99,66.20,110.30,6.85
1997,34.34,205.51,343.40,282.94,8.08,12.62,28.92,10.29,35.47,2.01,0.85,7.94,9.89,12.79,7.17,1.33,81.28,85.93,4.87
1996,23.35,152.60,245.72,184.49,28.67,14.39,25.36,9.85,37.06,1.69,0.93,9.17,11.33,14.35,9.08,1.62,94.72,107.25,6.27
1995,19.57,158.11,292.65,241.17,18.08,9.93,36.76,7.67,47.59,1.56,0.84,8.80,10.32,17.60,9.01,1.33,105.72,139.06,10.57
1994,19.28,149.64,243.10,162.05,19.03,10.64,34.30,6.79,53.76,1.57,0.90,10.85,13.18,20.99,10.98,1.80,100.90,105.87,11.31
1993,23.86,124.39,189.05,126.96,1.15,10.25,35.61,7.62,47.90,1.12,0.77,1.41,0.24,-3.14,0.22,0.03,54.54,97.14,5.61
1992,31.89,121.17,174.94,108.21,0.42,10.39,35.13,7.37,49.53,1.04,0.73,-0.10,-0.63,0.50,-0.59,-0.08,61.21,80.58,6.79
