,負債佔資產比率(%),長期資金佔固定資產比率(%),流動比率(%),速動比率(%),利息保障倍數(%),應收款項週轉率(次),應收款項收現日數,存貨週轉率(次),平均售貨日數,固定資產週轉率(次),總資產週轉率(次),資產報酬率(%),股東權益報酬率(%),營業利益佔實收資本比率(%),純益率(%),每股盈餘(元),現金流量比率(%),現金流量允當比率(%),現金再投資比率(%)
2017,19.69,411.74,261.09,142.94,-17.51,7.22,50.55,1.07,341.12,1.17,0.23,-4.30,-5.56,-6.44,-19.69,-0.65,-23.35,-74.79,-4.45
2016,18.71,444.20,271.62,146.08,-3.28,7.21,50.62,1.16,314.65,1.26,0.24,-1.33,-1.96,-1.68,-6.32,-0.23,-39.58,-101.60,-7.81
2015,23.72,429.93,200.66,110.91,12.83,7.54,48.40,1.18,309.32,1.30,0.24,5.18,6.67,8.51,19.70,0.81,-21.85,5.45,-5.32
2014,31.67,398.88,145.92,63.31,-2.00,9.47,38.54,1.44,253.47,1.76,0.35,-1.76,-2.99,-2.32,-6.10,-0.35,12.19,41.23,-0.24
2013,24.36,375.24,149.24,65.59,8.03,4.56,80.04,1.09,334.86,1.25,0.25,1.87,2.13,4.03,6.16,0.24,10.50,12.82,2.71
2012,18.26,1237.35,107.12,77.55,4.39,3.97,91.93,219.58,1.66,3.34,0.24,0.48,0.35,-1.08,1.25,0.04,-20.53,-17.40,-3.48
2011,12.19,1177.72,180.73,103.45,-24.61,5.20,70.19,422.71,0.86,2.82,0.21,-4.42,-5.20,-2.64,-21.26,-0.60,9.26,46.34,0.84
2010,12.48,1171.57,153.89,72.86,-27.35,7.18,50.83,1040.07,0.35,4.39,0.31,-5.25,-5.97,1.48,-17.00,-0.73,8.23,97.03,0.98
2009,8.62,1372.93,289.51,202.12,-11.37,4.78,76.35,180.05,2.02,3.78,0.26,-1.58,-1.88,-0.99,-6.35,-0.23,37.17,206.72,2.12
2008,12.76,1250.42,215.72,158.38,1.39,6.80,53.67,130.99,2.78,4.45,0.32,0.50,0.27,-0.49,0.75,0.03,-31.09,247.02,-2.88
2007,15.59,1264.05,174.21,151.27,-6.81,6.27,58.21,96.86,3.76,4.35,0.32,-1.08,-1.41,0.13,-3.81,-0.18,35.48,258.75,4.11
2006,11.58,1158.82,159.32,145.12,21.74,6.86,53.20,61.73,5.91,4.35,0.34,5.53,6.27,1.88,15.88,0.74,92.37,90.8,8.25
2005,17.76,1100.87,128.85,112.67,-34.91,9.44,38.66,46.21,7.89,6.17,0.35,-14.64,-18.68,4.30,-43.19,-2.28,35.70,32.72,5.42
2004,21.73,2036.45,102.77,95.73,2.36,7.49,48.73,29.81,12.24,6.09,0.25,1.77,1.56,3.14,4.56,0.21,39.97,26.84,7.90
2003,40.10,414.73,126.52,102.68,5.40,9.91,36.83,9.56,38.17,1.73,0.38,4.97,6.57,4.09,11.33,0.92,4.73,20.04,-0.37
2002,25.30,309.19,84.51,68.67,31.27,10.58,34.49,15.15,24.09,2.32,0.52,18.35,23.02,13.19,34.45,3.47,32.93,31.74,10.87
2001,18.76,404.90,157.86,149.66,122.07,10.64,34.30,19.65,18.57,2.11,0.41,13.84,15.84,18.48,33.28,3.05,32.62,35.15,3.69
2000,6.04,499.85,653.55,625.99,53.44,9.25,39.46,14.14,25.81,2.38,0.51,14.63,15.81,23.48,28.41,3.09,183.12,43.08,10.93
1999,13.95,349.10,292.22,253.09,32.11,7.84,46.56,12.22,29.87,2.20,0.76,16.82,19.63,28.79,21.40,3.56,81.70,48.70,9.67
1998,22.98,152.45,171.74,131.54,14.13,9.00,40.56,11.56,31.57,1.73,0.98,11.47,14.33,23.17,10.96,1.82,104.45,86.09,15.08
1997,27.55,148.76,182.22,122.01,7.85,8.86,41.20,9.40,38.83,1.54,0.87,9.60,12.44,22.38,9.65,1.58,40.04,64.87,2.87
1996,37.17,149.81,166.83,127.46,8.93,8.85,41.24,8.71,41.91,1.68,0.89,11.84,15.32,27.10,11.92,1.93,79.75,60.17,13.41
