,負債佔資產比率(%),長期資金佔固定資產比率(%),流動比率(%),速動比率(%),利息保障倍數(%),應收款項週轉率(次),應收款項收現日數,存貨週轉率(次),平均售貨日數,固定資產週轉率(次),總資產週轉率(次),資產報酬率(%),股東權益報酬率(%),營業利益佔實收資本比率(%),純益率(%),每股盈餘(元),現金流量比率(%),現金流量允當比率(%),現金再投資比率(%)
2017,12.93,210.95,754.31,742.78,0.00,19.69,18.53,5.85,62.39,0.33,0.15,3.44,3.94,5.64,22.89,0.47,102.17,119.09,1.93
2016,12.31,201.20,782.81,766.74,0.00,63.26,5.76,5.91,61.75,0.32,0.15,3.16,3.62,5.19,20.84,0.43,80.40,117.69,0.03
2015,13.31,213.09,866.52,854.19,0.00,92.54,3.94,6.50,56.15,0.35,0.16,4.02,4.63,5.48,25.62,0.55,130.33,172.61,2.08
2014,13.06,205.46,872.25,857.15,0.00,62.53,5.83,6.90,52.89,0.33,0.15,3.61,4.18,5.93,23.89,0.49,97.36,169.70,1.01
2013,14.08,139.77,795.89,783.96,,245.92,1.48,256.75,1.42,1.26,0.81,3.68,4.29,5.99,4.51,0.50,131.78,187.47,3.57
2012,13.84,136.24,753.46,727.38,0.00,276.62,1.31,251.25,1.45,1.24,0.82,3.54,4.12,4.72,4.31,0.48,121.49,102.76,2.68
2011,14.28,131.41,658.50,630.70,0.00,393.38,0.92,267.66,1.36,1.22,0.84,3.30,3.84,1.08,3.91,0.44,121.71,90.90,3.02
2010,13.66,126.02,697.89,678.86,0.00,340.20,1.07,256.37,1.42,0.99,0.71,2.02,2.35,2.06,2.84,0.27,99.17,73.58,1.21
2009,14.16,122.80,619.96,607.20,0.00,345.40,1.05,220.60,1.65,0.96,0.70,2.26,2.64,2.33,3.22,0.30,120.88,72.43,4.17
2008,14.38,118.97,593.10,574.59,0.00,388.51,0.93,172.94,2.11,0.91,0.69,2.33,2.76,1.98,3.42,0.31,54.83,69.88,1.81
2007,16.38,115.02,336.85,325.49,0.00,444.46,0.82,172.02,2.12,0.83,0.63,1.26,1.51,153.00,1.98,0.17,37.66,101.22,1.92
2006,16.99,131.79,481.54,472.07,0.00,537.83,0.67,107.53,3.39,1.01,0.66,0.43,0.51,2.35,0.64,0.06,32.91,261.54,0.45
2005,16.16,132.67,513.54,495.14,0.00,720.42,0.50,89.81,4.06,1.11,0.73,1.88,2.29,2.33,2.56,0.25,55.88,345.76,1.41
2004,19.29,129.54,508.04,489.34,0.00,777.94,0.46,102.50,3.56,1.17,79.36,1.06,1.32,1.14,1.34,0.14,49.03,533.41,2.38
2003,19.28,119.14,469.31,439.12,,156.37,2.33,66.47,5.49,0.96,0.71,0.39,0.48,-0.19,0.55,0.05,57.69,518.84,1.11
2002,18.60,118.12,369.51,350.05,0.00,206.38,1.76,88.77,4.11,1.12,0.84,2.06,2.53,1.85,2.44,0.27,57.42,1056.23,2.95
2001,18.73,113.63,309.93,296.83,1241.96,185.19,1.97,105.93,3.44,1.24,0.97,1.38,1.71,2.79,1.43,0.18,63.78,1097.81,3.63
2000,19.27,109.17,253.69,237.84,0.00,108.89,3.35,124.64,2.92,1.26,1.02,1.76,2.20,3.08,1.73,0.25,58.98,237.17,3.64
1999,20.23,103.65,203.93,193.27,474.65,97.91,3.73,182.60,2.00,1.27,1.07,2.29,2.89,2.89,2.13,0.32,83.23,196.15,5.10
1998,21.48,98.20,131.43,122.23,18.54,66.48,5.49,206.49,1.77,1.33,1.16,3.36,4.22,4.08,2.83,0.48,93.41,129.21,5.71
1997,24.90,93.41,91.03,80.04,4.51,78.46,4.65,206.29,1.77,1.22,1.07,2.55,2.80,3.08,1.94,0.31,55.06,61.07,5.33
1996,29.69,88.53,64.36,58.49,-3.64,147.11,2.48,131.40,2.78,0.97,0.84,-2.39,-4.29,-3.85,-3.66,-0.48,0.00,38.13,0.0
1995,24.85,94.40,85.22,75.63,-4.24,145.22,2.51,36.25,10.07,0.90,0.78,-2.52,-4.14,-4.79,-4.08,-0.48,-11.40,88.19,-1.48
1994,24.47,93.98,66.08,42.45,-10.71,111.57,3.27,20.18,18.09,0.95,0.83,-3.39,-4.94,-5.97,-4.61,-0.58,-17.14,66.86,-2.17
1993,25.52,95.51,90.96,63.57,1.83,76.30,4.78,21.47,17.00,0.94,0.79,0.44,0.25,-0.26,0.24,0.04,18.36,81.59,2.72
