,負債佔資產比率(%),長期資金佔固定資產比率(%),流動比率(%),速動比率(%),利息保障倍數(%),應收款項週轉率(次),應收款項收現日數,存貨週轉率(次),平均售貨日數,固定資產週轉率(次),總資產週轉率(次),資產報酬率(%),股東權益報酬率(%),營業利益佔實收資本比率(%),純益率(%),每股盈餘(元),現金流量比率(%),現金流量允當比率(%),現金再投資比率(%)
2017,21.79,362.94,343.66,333.15,,4.07,89.68,1.37,266.42,2.25,0.53,9.60,12.30,20.12,18.11,1.70,60.81,167.95,4.01
2016,22.19,339.52,335.85,321.73,1217.18,4.30,84.88,3.12,116.98,2.04,0.47,7.83,10.19,16.30,16.47,1.37,41.30,168.63,0.26
2015,24.28,359.54,273.95,264.67,452.16,5.20,70.19,3.60,101.38,2.27,0.50,6.99,9.24,14.74,14.05,1.23,34.95,103.14,0.74
2014,24.75,372.09,278.98,271.02,313.09,3.85,94.80,1.45,251.72,2.32,0.52,7.58,9.96,15.44,14.60,1.31,100.32,112.38,16.01
2013,23.51,347.20,279.02,270.71,239.54,2.67,136.70,0.25,1460.00,2.50,0.60,7.59,10.02,15.90,12.50,1.29,116.49,86.39,17.62
2012,23.43,309.90,234.33,214.72,5698.89,2.53,144.26,0.01,36500.00,2.67,0.67,8.64,11.21,16.39,12.92,1.44,60.29,79.01,6.97
2011,22.50,304.23,211.68,186.97,5473.22,3.31,110.27,0.23,1586.95,2.22,0.59,7.18,8.92,13.24,12.19,1.12,-23.40,67.67,-12.33
2010,16.35,301.71,436.31,430.93,1510.48,5.33,68.48,0.01,36500.00,1.78,0.49,7.80,9.21,12.43,16.02,1.13,65.51,131.70,4.81
2009,14.38,316.68,475.49,472.32,371.89,5.06,72.13,0.04,9125.00,1.59,0.39,5.16,5.93,9.54,13.20,0.69,69.68,161.33,2.48
2008,12.38,389.96,618.37,610.65,161.32,4.27,85.48,0.10,3650.00,1.67,0.35,6.92,7.85,7.52,19.56,0.92,171.20,141.6,14.63
2007,12.26,443.93,662.23,655.64,656.05,4.26,85.68,0.45,811.11,1.77,0.36,6.11,6.87,8.27,16.86,0.79,72.46,136.16,2.66
2006,10.05,426.32,802.16,789.77,,3.97,91.93,0.05,7300.00,1.38,0.29,7.05,7.87,7.47,24.08,0.90,71.89,139.54,2.86
2005,10.87,419.75,702.65,696.22,,4.53,80.57,0.04,9125.00,1.38,0.30,4.64,5.10,6.54,15.61,0.57,91.20,166.28,5.05
2004,7.37,422.60,1016.33,1009.12,,3.95,92.40,131.91,2.76,1.29,0.28,5.65,6.12,8.17,20.21,0.70,149.35,201.68,3.88
2003,8.06,423.55,907.74,904.98,,3.92,93.11,78.84,4.62,1.37,0.31,7.86,8.60,9.11,25.49,0.98,137.20,184.06,4.46
2002,9.09,390.69,810.96,801.20,,4.16,87.74,73.15,4.98,1.41,0.33,6.97,7.69,14.15,21.21,0.87,146.57,176.91,5.71
2001,9.63,408.19,757.30,714.28,0.00,6.69,54.55,118.69,3.07,1.63,0.38,9.29,10.28,14.17,24.51,1.13,130.34,233.64,11.22
2000,9.70,370.66,727.86,649.05,,6.13,59.54,55.57,6.56,1.17,0.30,2.78,3.04,14.57,9.39,0.33,139.70,162.14,14.23
1999,7.18,350.61,957.38,889.31,3114.52,6.60,55.30,98.89,3.69,1.51,0.32,9.85,10.46,14.12,30.69,1.05,261.73,134.24,18.49
1998,4.47,629.16,2089.70,2025.83,,7.21,50.62,327.54,1.11,2.35,0.33,8.25,8.59,5.63,24.99,0.78,503.80,159.85,16.78
