,負債佔資產比率(%),長期資金佔固定資產比率(%),流動比率(%),速動比率(%),利息保障倍數(%),應收款項週轉率(次),應收款項收現日數,存貨週轉率(次),平均售貨日數,固定資產週轉率(次),總資產週轉率(次),資產報酬率(%),股東權益報酬率(%),營業利益佔實收資本比率(%),純益率(%),每股盈餘(元),現金流量比率(%),現金流量允當比率(%),現金再投資比率(%)
2017-01-01,33.84,712.69,187.54,165.59,2999.62,8.94,40.82,3.57,102.24,6.45,0.62,6.49,9.47,172.23,10.1,15.56,16.77,102.91,3.21
2016-01-01,33.46,670.37,184.6,154.91,4968.96,10.89,33.51,4.67,78.15,7.73,0.76,6.79,9.73,172.0,8.72,15.16,27.28,98.8,8.23
2015-01-01,29.65,718.48,212.19,186.19,54.87,10.37,35.19,3.87,94.31,7.39,0.61,7.47,10.42,186.87,12.08,16.6,23.08,94.44,-6.21
2014-01-01,29.48,1063.17,244.59,220.4,110.34,12.88,28.33,5.07,71.99,12.31,0.7,15.35,20.95,333.12,21.78,30.04,43.62,105.66,10.75
2013-01-01,24.47,1727.71,263.49,245.97,202.25,11.58,31.51,5.36,68.09,12.34,0.58,11.77,14.82,218.91,20.2,20.51,64.47,141.34,14.68
2012-01-01,11.18,2797.45,237.93,185.23,9491.12,15.98,22.84,3.89,93.83,9.93,0.38,9.34,10.74,43.36,24.71,12.9,21.44,91.43,-3.39
2011-01-01,15.76,1788.03,204.95,173.21,3086.44,14.17,25.75,3.42,106.72,8.13,0.39,9.99,11.95,42.18,25.3,12.35,38.5,104.22,-12.41
2010-01-01,17.03,1656.42,268.84,230.82,0.0,20.03,18.22,3.85,94.8,11.39,0.54,23.14,28.07,156.98,43.01,28.44,70.59,127.62,-11.91
2009-01-01,18.09,1846.45,291.11,269.13,0.0,27.74,13.15,5.17,70.59,13.88,0.67,31.99,38.54,196.74,47.48,34.12,158.31,168.73,22.16
2008-01-01,15.51,1556.5,307.2,282.85,0.0,16.96,21.52,4.83,75.56,13.0,0.7,19.8,22.91,168.64,28.21,18.01,224.17,151.35,14.27
2007-01-01,11.67,1645.72,554.79,468.9,0.0,15.21,23.99,4.72,77.33,14.9,0.86,38.62,43.78,301.93,44.92,32.59,240.64,169.76,13.66
2006-01-01,11.92,1402.4,523.11,483.82,0.0,12.72,28.69,6.11,59.73,12.23,0.76,32.4,37.55,245.95,42.65,23.5,257.0,215.68,19.75
2005-01-01,15.9,1372.94,409.75,376.61,0.0,11.67,31.27,5.92,61.65,15.84,0.84,33.14,38.32,199.69,39.3,21.31,232.53,254.7,28.53
2004-01-01,10.33,2103.83,662.89,585.6,0.0,10.52,34.69,6.94,52.59,26.05,0.89,31.99,36.41,191.74,35.76,18.73,244.99,256.89,13.76
2003-01-01,14.18,3437.54,495.96,458.56,377480.27,9.59,38.06,9.53,38.3,39.17,1.05,45.65,55.18,235.07,43.41,25.96,270.8,347.59,33.47
2002-01-01,21.57,2672.13,351.23,325.25,0.0,8.33,43.81,12.57,29.03,41.28,1.22,50.64,66.1,276.31,41.45,26.79,185.81,366.29,43.97
2001-01-01,26.49,2469.73,306.87,292.17,9955.58,7.18,50.83,7.19,50.76,36.55,1.13,49.41,67.78,188.05,43.6,21.21,155.9,337.56,56.68
2000-01-01,28.29,2169.21,240.16,203.35,7733.77,11.43,31.93,10.25,35.6,46.44,1.79,46.19,67.1,168.61,25.86,15.34,132.97,313.56,58.85
1999-01-01,36.32,1336.48,250.04,221.33,7498.56,7.56,48.28,9.45,38.62,36.26,1.52,44.14,66.31,144.12,29.08,14.6,104.25,310.8,58.66
