,負債佔資產比率(%),長期資金佔固定資產比率(%),流動比率(%),速動比率(%),利息保障倍數(%),應收款項週轉率(次),應收款項收現日數,存貨週轉率(次),平均售貨日數,固定資產週轉率(次),總資產週轉率(次),資產報酬率(%),股東權益報酬率(%),營業利益佔實收資本比率(%),純益率(%),每股盈餘(元),現金流量比率(%),現金流量允當比率(%),現金再投資比率(%)
2017,40.95,120.20,116.41,73.93,4.16,4.85,75.25,4.15,87.95,0.83,0.53,3.30,4.49,8.22,4.85,0.73,27.88,80.26,4.91
2016,44.85,109.13,94.67,56.85,-1.12,5.34,68.35,3.63,100.55,0.72,0.47,-1.34,-4.03,-6.02,-4.42,-0.62,24.91,38.36,5.35
2015,50.76,99.13,76.95,39.00,-4.99,5.40,67.59,3.45,105.79,0.63,0.41,-9.47,-10.47,-19.57,-12.66,-1.97,8.50,23.62,2.39
2014,50.44,108.56,90.72,50.19,0.78,5.94,61.44,3.32,109.93,0.64,0.40,0.29,-0.63,-0.70,-0.78,0.06,10.79,31.56,2.66
2013,49.72,108.81,83.07,38.84,0.37,6.95,52.51,2.97,122.89,0.63,0.39,-0.47,-2.01,-1.77,-2.71,-0.38,5.08,40.91,1.93
2012,30.60,388.67,128.71,67.97,-7.32,8.63,42.29,2.66,137.21,0.94,0.21,-2.54,-3.95,-1.45,-13.74,-0.77,-0.43,57.00,-1.47
2011,26.27,439.94,276.54,183.22,26.37,9.01,40.51,3.25,112.30,1.05,0.24,4.46,5.37,3.75,17.73,1.11,33.83,73.88,0.30
2010,11.83,351.82,111.28,53.75,536.66,9.30,39.24,3.18,114.77,1.34,0.33,10.82,12.00,8.20,32.82,2.51,86.47,93.58,6.44
2009,7.74,409.03,476.47,244.69,667.49,8.25,44.24,2.20,165.90,1.15,0.28,3.06,3.33,-0.44,11.03,0.66,111.13,132.93,2.38
2008,8.19,376.76,588.73,318.21,188.15,9.40,38.82,2.83,128.97,1.30,0.34,3.02,3.27,6.28,8.85,0.66,100.89,120.09,1.88
2007,8.45,350.53,587.29,460.23,180.61,7.73,47.21,4.51,80.93,1.34,0.38,8.13,8.89,7.98,21.33,1.84,91.54,183.15,2.62
2006,9.57,314.42,584.82,465.66,155.80,6.63,55.05,4.48,81.47,1.30,0.38,6.89,7.71,11.79,17.93,1.57,195.46,197.05,6.31
2005,12.68,316.12,453.12,374.88,236.40,6.44,56.67,5.07,71.99,1.37,0.41,8.72,10.00,18.01,21.22,2.00,254.72,166.22,12.80
2004,13.65,292.41,407.93,345.70,542.06,7.21,50.62,5.97,61.13,1.43,0.48,12.01,13.71,25.29,24.94,2.75,-1.67,127.04,-1.15
2003,11.33,252.53,477.66,378.31,369.03,6.41,56.94,4.23,86.28,1.12,0.44,6.17,6.98,13.72,14.09,1.41,154.18,141.98,6.07
2002,12.21,225.70,416.20,256.79,407.03,6.82,53.51,3.16,115.50,1.00,0.43,6.25,7.11,14.45,14.64,1.47,143.65,97.70,3.48
2001,12.49,207.92,359.83,192.41,57.23,5.28,69.12,2.81,129.89,0.90,0.38,8.00,9.12,16.54,20.62,1.81,146.87,105.40,4.83
2000,14.62,225.13,541.68,416.42,248.00,6.05,60.33,3.76,97.07,1.14,0.48,8.33,9.83,25.61,17.15,1.87,187.99,119.42,5.98
1999,22.52,191.70,371.26,315.57,197.70,5.78,63.14,5.56,65.65,1.34,0.57,13.68,17.46,32.27,23.72,3.45,133.34,161.09,11.18
1998,21.23,189.77,391.50,336.13,18299.10,5.88,62.07,4.29,85.08,1.33,0.57,11.58,14.49,29.02,20.26,2.86,151.84,156.95,13.22
1997,19.64,189.56,471.72,382.88,25749.22,5.70,64.04,3.19,114.42,1.16,0.53,9.13,11.47,18.55,17.06,2.22,144.95,115.85,10.8
1996,21.68,164.13,413.14,287.33,121.70,5.11,71.43,2.69,135.69,0.99,0.51,6.06,7.80,15.63,11.80,1.53,114.91,86.16,8.24
