,負債佔資產比率(%),長期資金佔固定資產比率(%),流動比率(%),速動比率(%),利息保障倍數(%),應收款項週轉率(次),應收款項收現日數,存貨週轉率(次),平均售貨日數,固定資產週轉率(次),總資產週轉率(次),資產報酬率(%),股東權益報酬率(%),營業利益佔實收資本比率(%),純益率(%),每股盈餘(元),現金流量比率(%),現金流量允當比率(%),現金再投資比率(%)
2017,56.25,207.82,139.37,119.90,26.16,3.33,109.60,6.60,55.30,3.55,0.68,6.81,14.48,105.45,9.52,8.31,12.37,130.74,3.56
2016,53.29,268.47,154.78,137.96,30.27,3.47,105.18,7.08,51.55,3.47,0.69,5.88,12.04,85.17,8.21,6.80,26.32,132.19,10.17
2015,52.39,211.80,146.58,128.40,25.50,3.51,103.98,7.44,49.05,2.94,0.71,4.85,9.74,67.17,6.52,5.39,22.85,115.92,8.66
2014,51.93,184.07,138.54,117.27,24.62,3.52,103.69,7.65,47.71,2.80,0.78,5.11,9.73,61.64,6.25,5.02,21.58,117.22,8.34
2013,46.74,176.32,140.80,114.98,40.05,3.59,101.67,7.99,45.68,3.11,0.85,5.11,9.40,55.01,5.80,4.52,19.05,126.43,5.24
2012,14.60,2519.69,128.58,119.49,448.26,4.28,85.28,8.71,41.90,3.58,0.12,9.56,12.34,-15.13,86.09,5.58,280.11,189.84,33.12
2011,29.58,2270.28,20.34,16.00,188.39,4.05,90.12,10.93,33.39,4.04,0.13,13.19,19.38,-9.92,100.26,8.00,35.44,61.70,2.72
2010,35.18,1867.57,31.84,27.40,93.43,3.70,98.64,13.64,26.75,4.54,0.16,18.25,27.07,-19.76,102.71,10.73,1.28,56.51,-4.72
2009,30.88,1270.02,40.60,33.77,58.32,3.09,118.12,12.00,30.41,2.75,0.17,12.79,19.09,-15.34,76.27,6.76,-11.29,86.68,-6.56
2008,32.98,947.53,101.75,93.48,46.35,2.91,125.42,11.74,31.09,3.41,0.31,13.03,19.38,-6.08,42.94,6.08,31.22,114.98,0.83
2007,29.22,695.01,138.38,114.53,147.31,3.36,108.63,13.77,26.50,4.73,0.55,23.68,34.48,16.73,38.50,9.31,11.79,100.43,0.00
2006,33.44,442.85,129.39,112.15,178.21,3.07,118.89,12.84,28.42,4.04,0.77,22.60,35.93,23.03,29.33,8.34,46.38,117.78,9.30
2005,42.13,309.63,136.36,117.48,102.74,3.68,99.18,17.02,21.44,4.40,1.10,19.85,35.49,24.91,17.88,6.87,27.35,99.87,8.13
2004,47.79,236.66,157.61,141.34,46.24,3.82,95.54,15.82,23.07,3.72,1.07,13.50,25.65,27.94,12.37,4.49,37.71,89.65,11.10
2003,49.02,245.34,164.29,146.00,15.35,3.98,91.70,12.63,28.89,3.01,0.93,9.85,18.51,33.70,9.93,3.22,17.77,76.19,4.50
2002,51.04,210.16,175.36,153.99,7.31,4.19,87.11,11.22,32.53,2.09,0.88,9.82,16.32,29.77,9.87,2.50,53.89,63.49,14.73
2001,41.12,147.69,178.61,152.22,8.77,4.18,87.32,8.70,41.95,1.90,0.96,11.24,19.87,29.86,9.98,2.93,59.86,30.96,17.43
2000,57.48,121.46,125.76,93.27,5.74,4.06,89.90,7.55,48.34,1.71,0.92,10.18,19.97,32.99,8.44,2.92,31.79,8.70,14.94
1999,55.12,131.76,151.66,112.91,2.09,3.77,96.81,6.89,52.97,1.14,0.63,5.42,7.89,9.49,5.41,1.06,-12.47,-7.22,-4.60
1998,46.98,132.40,201.90,163.68,0.45,3.66,99.72,9.40,38.82,0.74,0.46,1.50,1.34,-1.17,1.28,0.16,-51.05,-4.00,-10.60
